Number	Name	Profile	Owner	Policy Statement	State	Status	Exempt	Weighting	Active	Additional Information	Additional comments	Attestation	Attestation respondents	Category	Class	Classification	Created	Created Manually	Created by	Description	Domain	Domain Path	Enforcement	Frequency	From configuration check	Key control	Owning group	Profile type	Profile type	Source	Tags	Type	Updated	Updated by	Updates
CTRL0020658	Implement two-factor authentication techniques.	Lucasarts Entertainment	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020659	Monitor and evaluate all remote access usage.	AT&T	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020660	Control remote access through a network access control.	Lucasarts Entertainment	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020661	Protect remote access accounts with encryption.	AT&T	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020662	Control all methods of remote access and teleworking.	AT&T	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020663	Disallow remote users from copying files to remote devices.	AT&T	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020664	Implement two-factor authentication techniques.	AT&T	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020665	Control remote access through a network access control.	AT&T	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020666	Monitor and evaluate all remote access usage.	Puma	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020667	Control all methods of remote access and teleworking.	Puma	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020668	Protect remote access accounts with encryption.	Puma	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020669	Disallow remote users from copying files to remote devices.	Puma	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020670	Control remote access through a network access control.	Puma	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020671	Monitor and evaluate all remote access usage.	SpyBot	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020672	Implement two-factor authentication techniques.	Puma	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020673	Control all methods of remote access and teleworking.	SpyBot	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020674	Protect remote access accounts with encryption.	SpyBot	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020675	Disallow remote users from copying files to remote devices.	SpyBot	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020676	Control remote access through a network access control.	SpyBot	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020677	Monitor and evaluate all remote access usage.	Kodak	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020678	Implement two-factor authentication techniques.	SpyBot	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020679	Control all methods of remote access and teleworking.	Kodak	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020680	Protect remote access accounts with encryption.	Kodak	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020681	Disallow remote users from copying files to remote devices.	Kodak	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020682	Implement two-factor authentication techniques.	Kodak	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020683	Control remote access through a network access control.	Kodak	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020684	Monitor and evaluate all remote access usage.	Seagate	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020685	Protect remote access accounts with encryption.	Seagate	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020686	Control all methods of remote access and teleworking.	Seagate	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020687	Disallow remote users from copying files to remote devices.	Seagate	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020688	Implement two-factor authentication techniques.	Seagate	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020689	Monitor and evaluate all remote access usage.	Visio	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020690	Control remote access through a network access control.	Seagate	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020691	Protect remote access accounts with encryption.	Visio	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020692	Control all methods of remote access and teleworking.	Visio	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020693	Disallow remote users from copying files to remote devices.	Visio	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020694	Implement two-factor authentication techniques.	Visio	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020695	Monitor and evaluate all remote access usage.	Oracle	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020696	Control remote access through a network access control.	Visio	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020697	Protect remote access accounts with encryption.	Oracle	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020698	Disallow remote users from copying files to remote devices.	Oracle	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020699	Control all methods of remote access and teleworking.	Oracle	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020700	Implement two-factor authentication techniques.	Oracle	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020701	Monitor and evaluate all remote access usage.	Roxio	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020702	Control remote access through a network access control.	Oracle	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020703	Protect remote access accounts with encryption.	Roxio	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020704	Control all methods of remote access and teleworking.	Roxio	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020705	Disallow remote users from copying files to remote devices.	Roxio	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020706	Implement two-factor authentication techniques.	Roxio	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020707	Monitor and evaluate all remote access usage.	Cyberlink	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:40	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:40	admin	0
CTRL0020708	Control remote access through a network access control.	Roxio	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020709	Protect remote access accounts with encryption.	Cyberlink	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020710	Disallow remote users from copying files to remote devices.	Cyberlink	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020711	Control all methods of remote access and teleworking.	Cyberlink	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020712	Implement two-factor authentication techniques.	Cyberlink	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:40	admin	0
CTRL0020713	Control remote access through a network access control.	Cyberlink	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:40	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:40	admin	0
CTRL0020714	Disallow remote users from copying files to remote devices.	Transcend	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020715	Control all methods of remote access and teleworking.	Transcend	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020716	Monitor and evaluate all remote access usage.	Transcend	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020717	Protect remote access accounts with encryption.	Transcend	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020718	Implement two-factor authentication techniques.	Transcend	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020719	Control remote access through a network access control.	Transcend	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020720	Disallow remote users from copying files to remote devices.	RealNetworks	Amos Linnan	Disallow remote users from copying files to remote devices.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Disallow remote users from copying files to remote devices.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020721	Control all methods of remote access and teleworking.	RealNetworks	Amos Linnan	Control all methods of remote access and teleworking.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control all methods of remote access and teleworking.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
CTRL0020722	Protect remote access accounts with encryption.	RealNetworks	Amos Linnan	Protect remote access accounts with encryption.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Protect remote access accounts with encryption.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020723	Monitor and evaluate all remote access usage.	RealNetworks	Amos Linnan	Monitor and evaluate all remote access usage.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Detective	2017-02-28 11:48:41	FALSE	admin	Monitor and evaluate all remote access usage.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Monitor and Evaluate Occurrences	2017-02-28 11:48:41	admin	0
CTRL0020724	Implement two-factor authentication techniques.	RealNetworks	Amos Linnan	Implement two-factor authentication techniques.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Implement two-factor authentication techniques.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Configuration	2017-02-28 11:48:41	admin	0
CTRL0020725	Control remote access through a network access control.	RealNetworks	Amos Linnan	Control remote access through a network access control.	Monitor	Compliant	FALSE	10	TRUE			GRC Attestation	Amos Linnan	Technical security	Control	Preventive	2017-02-28 11:48:41	FALSE	admin	Control remote access through a network access control.	global	/			FALSE	FALSE				"3c81b176cb300200829cf865734c9c96,"		Technical Security	2017-02-28 11:48:41	admin	0
